,station_id,stationname,date,daytype,rides
46644,40960,Pulaski-Orange,10/16/2018,W,"5,848"
46645,40960,Pulaski-Orange,10/17/2018,W,"6,086"
46646,40960,Pulaski-Orange,10/18/2018,W,"5,829"
46647,40960,Pulaski-Orange,10/19/2018,W,"5,470"
46648,40960,Pulaski-Orange,10/20/2018,A,"2,309"
46649,40960,Pulaski-Orange,10/21/2018,U,"1,700"
46650,40960,Pulaski-Orange,10/22/2018,W,"5,768"
46651,40960,Pulaski-Orange,10/23/2018,W,"6,019"
46652,40960,Pulaski-Orange,10/24/2018,W,"6,054"
46653,40960,Pulaski-Orange,10/25/2018,W,"5,821"
46654,40960,Pulaski-Orange,10/26/2018,W,"5,500"
46655,40960,Pulaski-Orange,10/27/2018,A,"2,239"
46656,40960,Pulaski-Orange,10/28/2018,U,"1,541"
46657,40960,Pulaski-Orange,10/29/2018,W,"5,684"
46658,40960,Pulaski-Orange,10/30/2018,W,"5,822"
46659,40960,Pulaski-Orange,10/31/2018,W,"5,683"
50918,40960,Pulaski-Orange,11/01/2018,W,"5,734"
50919,40960,Pulaski-Orange,11/02/2018,W,"4,817"
50920,40960,Pulaski-Orange,11/03/2018,A,"2,207"
50921,40960,Pulaski-Orange,11/04/2018,U,"1,462"
50922,40960,Pulaski-Orange,11/05/2018,W,"5,627"
50923,40960,Pulaski-Orange,11/06/2018,W,"5,625"
50924,40960,Pulaski-Orange,11/07/2018,W,"5,916"
50925,40960,Pulaski-Orange,11/08/2018,W,"5,709"
50926,40960,Pulaski-Orange,11/09/2018,W,"5,280"
50927,40960,Pulaski-Orange,11/10/2018,A,"2,053"
50928,40960,Pulaski-Orange,11/11/2018,U,"1,532"
50929,40960,Pulaski-Orange,11/12/2018,W,"4,215"
50930,40960,Pulaski-Orange,11/13/2018,W,"5,664"
50931,40960,Pulaski-Orange,11/14/2018,W,"5,636"
50932,40960,Pulaski-Orange,11/15/2018,W,"4,971"
50933,40960,Pulaski-Orange,11/16/2018,W,"5,880"
50934,40960,Pulaski-Orange,11/17/2018,A,"2,597"
50935,40960,Pulaski-Orange,11/18/2018,U,"1,571"
50936,40960,Pulaski-Orange,11/19/2018,W,"5,447"
50937,40960,Pulaski-Orange,11/20/2018,W,"5,476"
50938,40960,Pulaski-Orange,11/21/2018,W,"4,380"
50939,40960,Pulaski-Orange,11/22/2018,U,980
